municipality,nom_ent,nom_mun,margination,T_mortalidad,T_mortalidad_Rural,T_mortalidad_Urbano,pct_single,avg_children_born,pct_fem_primary_degree,insurance_none,avg_prenatal_consults
8042,Chihuahua,Manuel Benavides,-0.656655153,0,0,0,26.9,3.2,23.5,2,7.271031746
8043,Chihuahua,Matachí,-1.123584472,18.34862385,0,18.34862385,32,3.1,16.3,9,7.679613095
8044,Chihuahua,Matamoros,-1.209919049,0,0,0,31.7,2.8,23.5,15,8.247958687
8045,Chihuahua,Meoqui,-1.25393378,1.576665353,1.269035533,5.780346821,31.3,2.6,20.4,77,6.695540664
8046,Chihuahua,Morelos,0.505792149,0,0,0,32,3,13.8,219,6.850098353
8047,Chihuahua,Moris,-0.289017112,0,0,0,29.1,3.1,20.8,25,6.765340231
8048,Chihuahua,Namiquipa,-1.258425,1.895734597,0,2.528445006,28.3,3,19.3,166,5.96062784
8049,Chihuahua,Nonoava,-0.365151808,0,0,0,30,3.1,21.2,4,7.120454545
8050,Chihuahua,Nuevo Casas Grandes,-1.426799771,0.243961942,0.256213169,0,32.2,2.4,22.3,269,6.736672318
8051,Chihuahua,Ocampo,-0.395721044,0,0,0,30.3,2.9,20,185,6.777634896
8052,Chihuahua,Ojinaga,-1.318529714,1.647446458,1.808318264,0,30.5,2.6,29,119,7.094559197
8053,Chihuahua,Praxedis G. Guerrero,-1.149435403,0,0,0,34.1,2.8,16.1,11,6.356933827
8054,Chihuahua,Riva Palacio,-1.487806702,0,0,0,36,3.1,10.8,118,5.689706978
8055,Chihuahua,Rosales,-1.186073476,2.325581395,1.326259947,9.433962264,30.6,2.6,18.7,27,6.627137968
8056,Chihuahua,Rosario,-0.85187566,0,0,0,30.7,3,20.5,13,7.741220238
8057,Chihuahua,San Francisco de Borja,-0.984629651,0,0,0,26.4,2.9,19.2,1,7.90625
8058,Chihuahua,San Francisco de Conchos,-1.230962521,0,0,0,32.3,2.9,23.8,16,8.093073593
8059,Chihuahua,San Francisco del Oro,-1.332458258,2.583979328,0,33.33333333,33.8,2.5,25.9,12,7.73557327
8060,Chihuahua,Santa Bárbara,-1.342800834,0,0,0,33,2.6,25.8,23,8.274932708
8061,Chihuahua,Satevó,-1.081517313,0,0,0,31.6,3.1,20.8,6,6.915522876
8062,Chihuahua,Saucillo,-1.278765287,1.349527665,0.936329588,2.415458937,31.1,2.6,22.3,85,7.548574371
8063,Chihuahua,Temósachic,-0.637971019,3.759398496,0,3.759398496,29.2,3,18.7,73,6.705940224
8064,Chihuahua,El Tule,-0.870104976,0,0,0,30.6,3.1,21.3,3,7.796401515
8065,Chihuahua,Urique,0.241945232,4.694835681,0,4.694835681,32.5,3.1,12.5,518,5.832366056
8066,Chihuahua,Uruachi,0.343874866,8.032128514,0,8.032128514,34.2,2.8,23.5,224,6.067520041
8067,Chihuahua,Valle de Zaragoza,-1.11378094,0,0,0,28.9,3,18.1,10,7.622199866
9002,Distrito Federal,Azcapotzalco,-1.5165,0.783162017,0.783162017,0,38.6,1.9,27.5,5726,8.251600654
9003,Distrito Federal,Coyoacán,-1.5462,0.501684226,0.501684226,0,38.8,1.8,22.6,9420,8.255409983
9004,Distrito Federal,Cuajimalpa de Morelos,-1.410606909,0.769296521,0.771604938,0,36.4,1.9,20.6,3432,7.990812228
9005,Distrito Federal,Gustavo A. Madero,-1.456,0.391890873,0.391890873,0,37.3,2,26.7,33074,7.793314747
9006,Distrito Federal,Iztacalco,-1.4864,0.636661933,0.636661933,0,38.2,1.9,27.5,7446,7.645236762
9007,Distrito Federal,Iztapalapa,-1.3814,0.622611328,0.622611328,0,36.5,2,26.5,34710,7.159693692
9008,Distrito Federal,La Magdalena Contreras,-1.390362229,0.416550958,0.417246175,0,35.6,2,22.5,4591,8.157998747
9009,Distrito Federal,Milpa Alta,-1.125473035,0.767712218,0.771860183,0,33.4,2.1,24.1,2246,6.852419882
9010,Distrito Federal,Álvaro Obregón,-1.454246777,0.564546481,0.564599605,0,37,1.9,23.3,17939,7.853275344
9011,Distrito Federal,Tláhuac,-1.37837402,0.591920288,0.593941794,0,35,2,28.5,5805,7.355734548
9012,Distrito Federal,Tlalpan,-1.391390738,0.281642539,0.254445732,7.407407407,36.9,1.8,21.9,13361,7.734612179
9013,Distrito Federal,Xochimilco,-1.330163062,0.777907429,0.782227785,0,35.7,1.9,23.9,8722,7.03263173
9014,Distrito Federal,Benito Juárez,-1.6562,0.468290072,0.468290072,0,39.7,1.4,18.2,5078,9.646205104
9015,Distrito Federal,Cuauhtémoc,-1.5281,0.630657368,0.630657368,0,41.2,1.6,24.3,12556,7.922754746
9016,Distrito Federal,Miguel Hidalgo,-1.5777,0.453437624,0.453437624,0,39.3,1.6,20.6,5693,8.929742976
9017,Distrito Federal,Venustiano Carranza,-1.4954,0.335894529,0.335894529,0,38.6,1.9,27.9,9408,7.857608869
10001,Durango,Canatlán,-1.101631375,1.043296818,0,1.982160555,34.4,2.9,27.4,111,7.134639092
10002,Durango,Canelas,0.042375036,0,0,0,32.5,3.2,18.1,29,6.598879913
10003,Durango,Coneto de Comonfort,-0.887770132,0,0,0,34.3,3.7,19.8,31,6.604301983
10004,Durango,Cuencamé,-1.059668964,0,0,0,33,3,22.4,357,7.275490817
10005,Durango,Durango,-1.367489835,0.44364635,0.465202828,0.230255584,37,2.3,23.2,2678,6.762952347
10006,Durango,General Simón Bolívar,-0.824000358,0,0,0,31.3,3.3,18.7,51,6.821877933
10007,Durango,Gómez Palacio,-1.358710039,0.441176471,0.476025619,0.244379277,33.2,2.3,23.4,1084,6.656285545
10008,Durango,Guadalupe Victoria,-1.186806223,0.515729758,0.710732054,0,31.6,2.7,23.4,820,7.954538578
10009,Durango,Guanaceví,-0.397137097,1.692047377,0,3.401360544,30.9,3.1,20.6,134,6.386734639
10010,Durango,Hidalgo,-1.061200774,0,0,0,33.3,3.1,29.2,31,6.973257238
10011,Durango,Indé,-1.046090265,0,0,0,31.7,3.5,21.3,50,6.843401044
10012,Durango,Lerdo,-1.279558569,0.28481914,0.232720503,0.515729758,32.9,2.4,21.7,535,6.621782534
10013,Durango,Mapimí,-1.025487095,0.506585613,0.594530321,0,31.9,2.9,21.2,103,6.621780286
10014,Durango,Mezquital,1.133244937,2.917882451,0,2.917882451,37.9,3,19,1154,3.754113024
10015,Durango,Nazas,-1.027096213,1.168224299,0,2.386634845,32.4,3.3,25.9,74,6.895257747
10016,Durango,Nombre de Dios,-1.017221533,0,0,0,32.2,3.1,19,214,7.114696942
10017,Durango,Ocampo,-1.070973883,0,0,0,32.4,3,27.7,41,7.482031398
10018,Durango,El Oro,-1.182339929,0,0,0,33.5,3.1,21.2,48,7.418107126
10019,Durango,Otáez,0.115034562,0,0,0,39.5,3.4,16.4,34,5.837435445
10020,Durango,Pánuco de Coronado,-1.079782862,1.689189189,3.968253968,0,31.9,3.1,20.2,174,7.703026452
10021,Durango,Peñón Blanco,-0.955622458,1.555209953,2.309468822,0,33.2,3.1,20.3,114,7.218354608
10022,Durango,Poanas,-1.094431451,0,0,0,32.4,2.9,24.5,223,7.241904825
10023,Durango,Pueblo Nuevo,-0.335133735,0,0,0,36,2.9,26.8,202,6.395493587
10024,Durango,Rodeo,-1.106874593,0,0,0,34.4,3.2,26.9,160,7.90742984
10025,Durango,San Bernardo,-0.732745733,0,0,0,29.1,3.6,29.4,21,6.427279635
10026,Durango,San Dimas,-0.400007364,1.819836215,4.444444444,1.14416476,34.9,3.2,20.9,138,6.228048436
10027,Durango,San Juan de Guadalupe,-0.762550816,3.086419753,0,3.086419753,34.4,3.6,23.2,43,6.601928461
10028,Durango,San Juan del Río,-0.996297857,1.297016861,0,2.188183807,35.3,3.4,20.5,61,7.431500728
10029,Durango,San Luis del Cordero,-1.001708574,0,0,0,32.9,3.5,28.2,18,6.877389706
10030,Durango,San Pedro del Gallo,-1.075612346,0,0,0,31,3.2,25.9,15,7.08561701
10031,Durango,Santa Clara,-0.97448762,0,0,0,33.6,3.4,25.3,52,6.840830528
10032,Durango,Santiago Papasquiaro,-0.964515225,0.588754784,0.39824771,1.128668172,36,2.9,22.4,143,6.504453044
10033,Durango,Súchil,-0.714245215,0,0,0,35.7,3.1,22,63,7.054264786
10034,Durango,Tamazula,0.194060551,0.521920668,0,0.521920668,34.5,3.2,16.4,291,6.324580034
10035,Durango,Tepehuanes,-0.636321368,1.517450683,2.493765586,0,32.9,3,19.5,25,6.195906132
10036,Durango,Tlahualilo,-1.107509499,0.736377025,1.091703057,0,31.7,2.8,22.7,61,6.626348936
10037,Durango,Topia,-0.226749085,0,0,0,33.6,3.2,19.4,71,6.79133875
10038,Durango,Vicente Guerrero,-1.19376078,0,0,0,33.2,2.7,25.6,553,7.200918176
10039,Durango,Nuevo Ideal,-1.115787122,0,0,0,34.9,3.2,19.5,125,6.501256807
11001,Guanajuato,Abasolo,-0.768276047,0.282485876,0.310655483,0.259000259,35.3,2.7,13.6,1120,6.366835953
11002,Guanajuato,Acámbaro,-1.01479108,0.275103164,0.434688111,0,34.1,2.8,19.5,2515,7.247855428
11003,Guanajuato,San Miguel de Allende,-0.724357879,0.295355534,0.170357751,0.390981363,38.9,2.6,19.1,1682,6.21577551
11004,Guanajuato,Apaseo el Alto,-0.832875868,0.795544948,0.344234079,1.413094677,35.2,2.7,17.6,1413,6.895083111
11005,Guanajuato,Apaseo el Grande,-0.937159522,0.291970803,0.432619511,0,34.2,2.6,17.1,1485,6.532996349
11006,Guanajuato,Atarjea,-0.030277148,0,0,0,38,3.5,27,7,7.120527028
11007,Guanajuato,Celaya,-1.231551851,0.262908823,0.231541779,0.573888092,35.6,2.3,22,8500,7.493596538
11008,Guanajuato,Manuel Doblado,-0.757712042,0,0,0,34.5,2.9,16,545,7.181376078
11009,Guanajuato,Comonfort,-0.610492713,0.291800409,0,0.622083981,38.2,2.8,15.6,1345,5.86006092
11010,Guanajuato,Coroneo,-0.838401463,0,0,0,36.4,2.8,18.6,187,6.90095005
11011,Guanajuato,Cortazar,-1.052559732,0.283728188,0.184672207,0.611995104,33.6,2.5,18.4,1070,6.732202735
11012,Guanajuato,Cuerámaro,-0.873154779,0,0,0,35.3,2.8,16.1,250,6.088000037
11013,Guanajuato,Doctor Mora,-0.582975913,1.498501499,0,1.960784314,40.6,2.9,14.1,193,7.037154403
11014,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,-0.671849198,0.353007625,0.56022409,0.227040527,40.3,2.8,16.7,3616,6.003634942
11015,Guanajuato,Guanajuato,-1.147357486,0.284232218,0.375481085,0,37.5,2.3,21.9,1218,7.070292395
11016,Guanajuato,Huanímaro,-0.870653353,0.626174076,2.123142251,0,35.9,2.8,16.9,155,6.588462683
11017,Guanajuato,Irapuato,-1.185295617,0.382788048,0.338859347,0.661485034,35.2,2.4,19.7,7722,6.515894694
11018,Guanajuato,Jaral del Progreso,-1.022141461,0.414593698,0.534473544,0,30.4,2.6,14.6,287,6.756450274
11019,Guanajuato,Jerécuaro,-0.553910688,1.265822785,2.288329519,0.757862827,36.9,3.1,15.7,1055,6.676132052
11020,Guanajuato,León,-1.227135862,0.412929073,0.380291619,0.998502247,37.9,2.3,19.8,21370,6.968400265
11021,Guanajuato,Moroleón,-1.182444832,0.624219725,0.698080279,0,33.2,2.3,16.7,1401,7.669715977
11022,Guanajuato,Ocampo,-0.590820632,1.068376068,0,1.677852349,39.5,3.3,13.3,198,5.737604641
11023,Guanajuato,Pénjamo,-0.780620304,0.260145682,0.189071658,0.320358802,35.3,2.7,17.6,1640,6.78187653
11024,Guanajuato,Pueblo Nuevo,-0.856682944,0,0,0,35,2.7,20.1,179,7.124569916
11025,Guanajuato,Purísima del Rincón,-1.043165513,0.551470588,0.492368291,0.725689405,36.4,2.6,12.5,538,6.344284118
11026,Guanajuato,Romita,-0.732982828,0.63734863,0.493096647,0.746547219,35.6,2.8,12.3,242,6.776379825
11027,Guanajuato,Salamanca,-1.19736841,0.727232043,0.56334061,1.360544218,33.5,2.4,21.5,2752,7.108271126
11028,Guanajuato,Salvatierra,-0.921567773,0.774893452,0.914773594,0,33.8,2.7,18.1,1310,7.671419885
11029,Guanajuato,San Diego de la Unión,-0.489904725,0.332005312,1.070663812,0,40,3.1,15.1,411,6.27961342
11030,Guanajuato,San Felipe,-0.546816794,0.628272251,0.493705258,0.727404983,39.5,3.1,20.1,1594,5.501463382
11031,Guanajuato,San Francisco del Rincón,-1.052183834,0.303889789,0.267916946,0.415454923,37.2,2.6,14.7,1658,6.698759986
11032,Guanajuato,San José Iturbide,-0.906080781,0.447427293,0.734753857,0.251067035,39.3,2.6,21.3,786,7.056946856
11033,Guanajuato,San Luis de la Paz,-0.628904843,1.165614376,1.360279829,0.971062342,42.1,2.8,14.7,1630,6.58184081
11034,Guanajuato,Santa Catarina,-0.428280117,0,0,0,41,3,16.4,25,7.983229757
11035,Guanajuato,Santa Cruz de Juventino Rosas,-0.78149925,0.853970965,0.79649542,0.998003992,35.6,2.6,14.6,1303,6.065317587
11036,Guanajuato,Santiago Maravatío,-0.86839006,0,0,0,33.9,2.9,19,41,7.867047915
11037,Guanajuato,Silao,-0.905008187,0.390701309,0.495392847,0.189969605,35.5,2.6,17.5,1063,6.835894424
11038,Guanajuato,Tarandacuao,-0.984334361,0,0,0,34.6,2.9,17.9,218,7.442975427
11039,Guanajuato,Tarimoro,-0.821609218,0.38925652,0,0.894454383,35.2,2.9,18.5,292,6.573189366
11040,Guanajuato,Tierra Blanca,-0.117957078,0,0,0,42.8,2.9,17.4,66,6.533586751
11041,Guanajuato,Uriangato,-1.073747229,0.239120038,0.26157468,0,32.3,2.4,12.8,1293,7.193838251
11042,Guanajuato,Valle de Santiago,-0.8877075,0.286779467,0.375869198,0.194552529,32.8,2.7,17.9,2490,6.780722348
11043,Guanajuato,Victoria,-0.419754692,1.218769043,0,1.46092038,42.4,3.1,13.3,189,6.566445077
11044,Guanajuato,Villagrán,-1.066323873,0.217060994,0.253485425,0,32.7,2.5,19.3,613,6.865684158
11045,Guanajuato,Xichú,-0.06018782,0,0,0,40.3,3.5,21.6,44,6.524850173
11046,Guanajuato,Yuriria,-0.813492699,0.373134328,0,0.735564546,33,2.9,14.9,1058,7.196043558
12001,Guerrero,Acapulco de Juárez,-0.934157933,0.571791614,0.50713446,1.302422506,34.1,2.3,22.6,2409,6.288004028
12002,Guerrero,Ahuacuotzingo,0.508919755,1.860465116,0,2.649006623,36.4,3.4,3.6,197,4.615535214
12003,Guerrero,Ajuchitlán del Progreso,0.241877269,0.573394495,0,1.022494888,37.3,3.3,13.6,208,6.154230925
12004,Guerrero,Alcozauca de Guerrero,1.05757289,3.361344538,3.367003367,3.359462486,34.2,3.6,9.9,120,5.301044416
12005,Guerrero,Alpoyeca,-0.50332242,0,0,0,38.6,3,17.6,35,6.646116666
12006,Guerrero,Apaxtla,-0.355348793,6.779661017,9.302325581,0,34.3,3.5,18.9,59,5.779398202
12007,Guerrero,Arcelia,-0.394988033,1.062699256,0.896057348,1.305483029,35.3,3.3,19.5,166,6.272606435
12008,Guerrero,Atenango del Río,-0.144932086,0,0,0,33,3.3,13.3,148,6.422055812
12009,Guerrero,Atlamajalcingo del Monte,0.660826463,5.714285714,0,5.714285714,35.9,3.2,7.2,44,5.798681915
12010,Guerrero,Atlixtac,0.802244945,4.136504654,3.636363636,4.335260116,35.7,3.5,4.6,168,4.986690202
12011,Guerrero,Atoyac de Álvarez,-0.400470311,1.685772084,2.578981302,0.706713781,33.7,2.9,22.9,88,5.866295605
12012,Guerrero,Ayutla de los Libres,0.294893602,3.225806452,1.178550383,4.943153732,36.7,3.1,16.8,124,4.525185488
12013,Guerrero,Azoyú,-0.050801414,0,0,0,34.8,3.6,19.6,28,6.340020352
12014,Guerrero,Benito Juárez,-0.632207124,0,0,0,29.3,2.8,22.6,15,6.285793541
12015,Guerrero,Buenavista de Cuéllar,-0.882787019,0,0,0,34.9,2.9,23.9,123,7.513031277
12016,Guerrero,Coahuayutla de José María Izazaga,0.538950226,2.590673575,0,2.590673575,36.8,3.7,10.9,29,6.301369521
12017,Guerrero,Cocula,-0.448389168,1.166861144,0,2.083333333,33,3.3,20.1,108,6.101649955
12018,Guerrero,Copala,-0.277395013,2.642007926,4.750593824,0,34.1,3.6,14.7,19,6.060997071
12019,Guerrero,Copalillo,0.823507111,0.956022945,1.529051988,0,35.1,3.3,7.6,229,5.448010564
12020,Guerrero,Copanatoyac,1.127589902,5.882352941,7.01754386,5.309734513,33.9,3.6,7,110,5.532245814
12021,Guerrero,Coyuca de Benítez,-0.223270165,0,0,0,33,2.9,19,150,5.739777335
12022,Guerrero,Coyuca de Catalán,0.023915565,0,0,0,33.5,3.3,15.4,288,6.240027595
12023,Guerrero,Cuajinicuilapa,-0.13271638,0.641848524,1.028806584,0,34.5,3.3,17.7,65,6.21057074
12024,Guerrero,Cualác,-0.095187698,0,0,0,37.5,3.5,15.5,29,6.320970572
12025,Guerrero,Cuautepec,0.22955179,2.699055331,0,4.106776181,35.9,3.7,14.4,29,5.721916453
12026,Guerrero,Cuetzala del Progreso,-0.017733952,2.96735905,0,2.96735905,32.4,3.6,12.5,87,5.612996278
12027,Guerrero,Cutzamala de Pinzón,-0.164373985,1.926782274,3.134796238,1.390820584,32.9,3.6,17.9,120,6.436039673
12028,Guerrero,Chilapa de Álvarez,0.451235989,2.965758965,0.694123091,6.136950904,34.8,3,12.4,734,4.190016135
12029,Guerrero,Chilpancingo de los Bravo,-0.899278197,0.642776796,0.620802528,1.052631579,36.8,2.2,21.5,1520,6.18478727
12030,Guerrero,Florencio Villarreal,-0.248985487,2.307692308,1.164144354,4.535147392,36.3,3.3,16.4,39,5.093114646
12031,Guerrero,General Canuto A. Neri,-0.033174639,0,0,0,38,3.9,16.6,42,5.70972795
12032,Guerrero,General Heliodoro Castillo,0.471653203,1.059322034,1.262626263,0.912408759,37.3,3.5,12.2,169,5.779227051
12033,Guerrero,Huamuxtitlán,-0.573829202,3.606853021,5.671077505,1.724137931,35.4,3,20.3,60,6.772471874
12034,Guerrero,Huitzuco de los Figueroa,-0.381854274,1.408450704,1.538461538,1.123595506,33.7,3,16,582,6.321688046
12035,Guerrero,Iguala de la Independencia,-0.971891261,0.526205009,0.576900888,0,34.7,2.3,22.9,1341,6.259316034
12036,Guerrero,Igualapa,0.025118234,0,0,0,37.4,3.2,18.8,33,6.114875294
12037,Guerrero,Ixcateopan de Cuauhtémoc,-0.35034969,0,0,0,35.3,3.2,20.2,31,6.605517525
12038,Guerrero,Zihuatanejo de Azueta,-0.917946017,0.255167134,0.29476787,0,33.2,2.3,24.2,453,6.714132058
12039,Guerrero,Juan R. Escudero,-0.463476699,0,0,0,34.1,3.1,21.3,105,6.208193769
12040,Guerrero,Leonardo Bravo,-0.15818229,0.743494424,1.152073733,0,34.1,3.2,15.3,147,5.888383599
12041,Guerrero,Malinaltepec,0.596454732,4.140786749,0,4.140786749,38.1,3.6,15.7,124,5.552004334
12042,Guerrero,Mártir de Cuilapan,0.417021382,3.722084367,3.215434084,4.04040404,34.2,3.4,7.2,99,5.169368066
12043,Guerrero,Metlatónoc,1.398303958,12.34567901,3.472222222,19.44444444,33.8,3.6,5.7,162,4.662545715
12044,Guerrero,Mochitlán,-0.326742475,0,0,0,34.8,2.8,17.8,98,6.063076188
12045,Guerrero,Olinalá,0.379468475,3.541076487,3.058103976,3.957783641,37,3.3,11.5,162,5.034628879
12046,Guerrero,Ometepec,0.059511262,0.755096904,0.937207123,0,36.6,2.9,17,203,6.385881744
12047,Guerrero,Pedro Ascencio Alquisiras,0.561090642,0,0,0,38.3,3.1,4.2,33,5.486518713
12048,Guerrero,Petatlán,-0.560340666,1.114206128,1.385041551,0,34,3,19.5,50,6.21042432
12049,Guerrero,Pilcaya,-0.614813843,1.360544218,2.262443439,0,35.5,2.8,15.1,88,6.53208934
12050,Guerrero,Pungarabato,-0.753459905,0.388802488,0.508130081,0,33.7,2.5,19.9,217,6.816126218
12051,Guerrero,Quechultenango,0.212023105,3.205128205,1.169590643,4.916420846,34.6,3.3,12,167,5.063222615
12052,Guerrero,San Luis Acatlán,0.646688532,4.190675746,4.135649297,4.285714286,37.3,3.5,14.5,91,5.742653028
12053,Guerrero,San Marcos,-0.061012111,1.571709234,1.557632399,1.586042823,33,3.3,17.3,134,5.726377044
12054,Guerrero,San Miguel Totolapan,0.722441844,2.465078061,6.756756757,1.08577633,40.1,3.5,17.4,277,5.473356191
12055,Guerrero,Taxco de Alarcón,-0.699600775,0.292997363,0.204666394,0.515463918,35,2.5,24.3,374,6.9974941
12056,Guerrero,Tecoanapa,-0.056122063,3.358925144,3.129890454,3.460207612,36.5,3.3,17.9,75,4.937786099
12057,Guerrero,Técpan de Galeana,-0.470103676,0,0,0,30.3,2.9,19.8,98,5.81806477
12058,Guerrero,Teloloapan,-0.30652863,1.865671642,2.295332823,1.19474313,35.2,3.2,17.7,448,5.943301971
12059,Guerrero,Tepecoacuilco de Trujano,-0.20059087,1.101928375,0,1.876172608,33.5,3,13.1,216,6.229680571
12060,Guerrero,Tetipac,-0.232881406,0,0,0,37.1,3.2,16.5,50,6.370528941
12061,Guerrero,Tixtla de Guerrero,-0.277825061,2.159827214,2.095337873,2.463054187,33.5,2.7,16.3,211,5.920925703
12062,Guerrero,Tlacoachistlahuaca,1.369088032,10.63829787,6.493506494,13.51351351,36.9,3,8.5,104,5.554097044
12063,Guerrero,Tlacoapa,0.75508496,3.802281369,0,3.802281369,35.5,3.5,12.8,24,5.840246049
12064,Guerrero,Tlalchapa,-0.35686595,0,0,0,32.1,3.7,22.8,38,6.535973916
12065,Guerrero,Tlalixtaquilla de Maldonado,0.127292207,0,0,0,34.1,3.7,8.2,34,6.205948645
12066,Guerrero,Tlapa de Comonfort,-0.151054929,1.353729525,0.904322662,2.691065662,37.6,2.7,20.2,729,5.56834932
12067,Guerrero,Tlapehuala,-0.291369756,0,0,0,34.5,3.3,15.7,106,6.56174173
12068,Guerrero,La Unión de Isidoro Montes de Oca,-0.352897173,1.168224299,0,1.984126984,33.1,3.2,17.4,108,6.216191422
12069,Guerrero,Xalpatláhuac,0.867009975,0,0,0,34.7,3.3,5.6,84,5.806348147
12070,Guerrero,Xochihuehuetlán,-0.164525893,2.212389381,2.801120448,0,33.1,3.3,11,50,6.229628706
12071,Guerrero,Xochistlahuaca,0.928740133,3.27510917,0,5.244755245,36.5,2.9,4.3,22,5.945260832
12072,Guerrero,Zapotitlán Tablas,0.614107531,4.750593824,0,4.750593824,35.6,3.8,6.1,22,5.669005447
12073,Guerrero,Zirándaro,0.024134524,0.971817298,3.663003663,0,35,3.6,11.2,211,6.53289124
12074,Guerrero,Zitlala,0.547388192,1.407459536,0,3.025718608,34.1,3.3,6.2,133,4.290005679
12075,Guerrero,Eduardo Neri,-0.349448122,0.329489292,0.402252615,0,31.1,2.7,15.2,306,5.712576136
12076,Guerrero,Acatepec,0.905635774,22.77904328,0,22.77904328,38.9,3.7,4.8,75,5.142181788
12077,Guerrero,Marquelia,-0.398238143,0,0,0,32.5,3.3,18.9,21,6.370073933
12078,Guerrero,Cochoapa el Grande,2.209016285,20.40816327,21.97802198,19.48051948,31.1,3.3,2.6,63,3.894921444
12079,Guerrero,José Joaquin de Herrera,1.351404254,4.728132388,0,4.728132388,32.5,3.3,6.4,76,4.537956796
12080,Guerrero,Juchitán,-0.018193762,0,0,0,33.1,4.2,13.8,15,6.565105412
12081,Guerrero,Iliatenco,0.496699411,7.352941176,0,7.352941176,43.2,3.3,15.5,32,6.382982609
13001,Hidalgo,Acatlán,-0.541870892,0.552791598,0,0.552791598,33.1,2.9,15.4,635,7.509092688
13002,Hidalgo,Acaxochitlán,0.044321654,0.988386459,0.997506234,0.979431929,34.3,2.8,9.9,1884,6.53297415
13003,Hidalgo,Actopan,-1.0867357,0,0,0,35.3,2.4,20.3,1101,7.01655385
13004,Hidalgo,Agua Blanca de Iturbide,-0.401575606,1.408450704,0,1.408450704,32.8,3.1,19.6,424,7.782811227
13005,Hidalgo,Ajacuba,-0.963871645,0,0,0,32.6,2.5,18.6,211,7.291079911
13006,Hidalgo,Alfajayucan,-0.650803194,0.972762646,0,0.972762646,36.1,2.9,21.6,297,7.22629741
13007,Hidalgo,Almoloya,-0.839095653,0,0,0,31.7,2.8,17.6,135,7.406398756
13008,Hidalgo,Apan,-1.101326645,0,0,0,32.5,2.5,21.9,628,7.605492917
13009,Hidalgo,El Arenal,-0.867867279,0.816326531,0,1.228501229,34.1,2.6,19.7,259,6.827504503
13010,Hidalgo,Atitalaquia,-1.24011605,0,0,0,32.6,2.2,24,431,7.953451163
13011,Hidalgo,Atlapexco,-0.312931868,0.881834215,0,0.881834215,32.7,2.8,21.4,392,6.854857117
13012,Hidalgo,Atotonilco el Grande,-0.701464607,0.456412597,1.154734411,0,33.9,2.7,19.3,271,7.942120462
13013,Hidalgo,Atotonilco de Tula,-1.193108932,0.480307397,0,1.246882793,31.8,2.4,22.7,430,7.919755299
13014,Hidalgo,Calnali,-0.281797895,2.252252252,2.415458937,2.109704641,30.3,3.1,16.7,165,7.220926086
13015,Hidalgo,Cardonal,-0.566258648,1.834862385,0,1.834862385,34.7,2.9,17.6,316,7.070139176
13016,Hidalgo,Cuautepec de Hinojosa,-0.72352753,0.733675715,0.914913083,0.525486075,35.5,2.6,16.9,1073,7.504885576
13017,Hidalgo,Chapantongo,-0.595868633,0,0,0,34,2.8,17.3,106,7.210034521
13018,Hidalgo,Chapulhuacán,-0.332527239,0.651041667,2.840909091,0,36.4,3,19.2,280,7.059227514
13019,Hidalgo,Chilcuautla,-0.749260134,0,0,0,35.7,2.7,19.5,341,7.110384579
13020,Hidalgo,Eloxochitlán,-0.60888325,7.751937984,0,7.751937984,31.6,3.2,20.6,53,8.217201201
13021,Hidalgo,Emiliano Zapata,-1.23003524,1.287001287,1.858736059,0,31.7,2.5,23.7,120,7.827272707
13022,Hidalgo,Epazoyucan,-1.019947795,0,0,0,32.4,2.6,21.5,105,8.071440464
13023,Hidalgo,Francisco I. Madero,-1.048893767,0.924641701,0.717360115,1.300390117,34.8,2.5,20.5,468,7.327576927
13024,Hidalgo,Huasca de Ocampo,-0.699098021,0,0,0,33.3,2.9,20,269,7.997730968
13025,Hidalgo,Huautla,-0.29295055,0.936329588,3.90625,0,31.8,3.2,16.8,366,7.102813216
13026,Hidalgo,Huazalingo,-0.009197856,0,0,0,35.2,2.8,14,216,6.925304635
13027,Hidalgo,Huehuetla,0.260995255,2.314814815,3.367003367,2.002002002,33.6,3.1,15.1,268,6.965508064
13028,Hidalgo,Huejutla de Reyes,-0.410222807,0.804227941,0.925711641,0.684462697,35.1,2.6,18.6,4384,7.09722905
13029,Hidalgo,Huichapan,-0.955616788,0.702000702,1.924927815,0,36,2.6,20.6,253,7.231864593
13030,Hidalgo,Ixmiquilpan,-0.940348789,0.968054211,0.912408759,1.030927835,35.5,2.4,21,2242,7.298624314
13031,Hidalgo,Jacala de Ledezma,-0.58745813,0,0,0,33.5,2.9,23.5,52,7.572575553
13032,Hidalgo,Jaltocán,-0.297379749,0,0,0,33.8,2.6,14.9,193,6.850170829
13033,Hidalgo,Juárez Hidalgo,-0.547606201,0,0,0,31.9,3.1,20.2,52,7.021418296
13034,Hidalgo,Lolotla,-0.304228843,0,0,0,34.6,3,20.9,161,7.059197565
13035,Hidalgo,Metepec,-0.771725602,0,0,0,31,2.7,20.5,689,7.452979871
13036,Hidalgo,San Agustín Metzquititlán,-0.82833302,0,0,0,31.8,2.7,15.6,222,8.184278612
13037,Hidalgo,Metztitlán,-0.424204916,0,0,0,32.3,3,14.8,268,7.780558928
13038,Hidalgo,Mineral del Chico,-0.468658221,0,0,0,32.8,2.8,19.3,49,7.828191627
