cve,entidad,pob
630,Jalisco,1.430615165
631,Jalisco,0.86918731
632,Jalisco,0.45136538
633,Jalisco,0
634,Jalisco,0
635,Jalisco,0
636,Jalisco,0
637,Jalisco,0
638,Jalisco,0
639,Jalisco,0
640,Jalisco,0
641,Jalisco,0
642,Jalisco,0
643,Jalisco,0
644,Jalisco,0
645,Jalisco,0
646,Jalisco,0
647,Jalisco,3.273322422
648,Jalisco,0
649,Jalisco,0
650,Jalisco,2.111932418
651,Jalisco,0.669996345
652,Jalisco,0.634920635
653,Jalisco,0
654,Jalisco,0
655,Jalisco,0
656,Jalisco,1.092896175
657,México,0.268528464
658,México,1.290738948
659,México,0
660,México,1.941747573
661,México,0.266122594
662,México,1.314060447
663,México,1.985440106
664,México,0
665,México,0.310655483
666,México,0.874125874
667,México,0.560538117
668,México,0
669,México,3.384094755
670,México,0.306983883
671,México,1.360544218
672,México,0
673,México,0
674,México,0.651678071
675,México,1.263423879
676,México,1.526251526
677,México,0.564971751
678,México,1.305483029
679,México,0.724112962
680,México,0.348979236
681,México,0.483455092
682,México,0
683,México,0
684,México,1.165501166
685,México,2.551612155
686,México,1.564945227
687,México,1.133496654
688,México,0.419815281
689,México,0.91030158
690,México,3.231017771
691,México,1.061571125
692,México,1.17370892
693,México,1.111897301
694,México,5.434782609
695,México,0.365385786
696,México,0
697,México,2.304147465
698,México,0.795782354
699,México,1.201201201
700,México,1.555209953
701,México,0.7537215
702,México,0
703,México,0
704,México,1.080205239
705,México,0
706,México,0.660938533
707,México,0.687757909
708,México,0.971345313
709,México,0.667111408
710,México,0.180831826
711,México,0
712,México,0.504540868
713,México,0.547968302
714,México,0.811014347
715,México,0
716,México,1.647940075
717,México,4.716981132
718,México,0.578871201
719,México,0
720,México,0.452488688
721,México,0.633312223
722,México,0
723,México,1.541307028
724,México,0
725,México,0
726,México,1.343265356
727,México,1.272264631
728,México,0
729,México,1.851851852
730,México,0.505152556
731,México,0.793650794
732,México,0.556276655
733,México,2.028397566
734,México,1.672240803
735,México,1.481481481
736,México,1.224989792
737,México,1.069310781
738,México,0.46267736
739,México,0
740,México,2.032520325
741,México,1.498800959
742,México,0.388802488
743,México,1.469045121
744,México,0.844166807
745,México,0
746,México,0.678081031
747,México,1.693002257
748,México,0
749,México,0
750,México,0
751,México,1.866832607
752,México,1.858736059
753,México,0.556483027
754,México,0
755,México,1.499659168
756,México,1.917545542
757,México,0.444247001
758,México,0
759,México,0.415282392
760,México,1.009234496
761,México,0
762,México,0.579812
763,México,0
764,México,0.439367311
765,México,1.704089816
766,México,0.682283375
767,México,0.559127761
768,México,1.050052503
769,México,0.422832981
770,México,1.265022138
771,México,0.354861604
772,México,0
773,México,2.487562189
774,México,0.086775425
775,México,0
776,México,1.323724077
777,México,2.042419482
778,México,1.117759222
779,México,1.130369254
780,México,0.843051848
781,México,0
782,Michoacán de Ocampo,0
783,Michoacán de Ocampo,0.882612533
784,Michoacán de Ocampo,0.60132291
785,Michoacán de Ocampo,0
786,Michoacán de Ocampo,1.308900524
787,Michoacán de Ocampo,0.664641094
788,Michoacán de Ocampo,0
789,Michoacán de Ocampo,2
790,Michoacán de Ocampo,0.978473581
791,Michoacán de Ocampo,1.679261125
792,Michoacán de Ocampo,0
793,Michoacán de Ocampo,0.56753689
794,Michoacán de Ocampo,0
795,Michoacán de Ocampo,0
796,Michoacán de Ocampo,2.180232558
797,Michoacán de Ocampo,1.077586207
798,Michoacán de Ocampo,1.062134891
799,Michoacán de Ocampo,0
800,Michoacán de Ocampo,0
801,Michoacán de Ocampo,0
802,Michoacán de Ocampo,2.69541779
803,Michoacán de Ocampo,0
804,Michoacán de Ocampo,0
805,Michoacán de Ocampo,0.645577792
806,Michoacán de Ocampo,1.419950302
807,Michoacán de Ocampo,0
808,Michoacán de Ocampo,0
809,Michoacán de Ocampo,0
810,Michoacán de Ocampo,3.851091142
811,Michoacán de Ocampo,1.515151515
812,Michoacán de Ocampo,0
813,Michoacán de Ocampo,2.134471718
814,Michoacán de Ocampo,1.223990208
815,Michoacán de Ocampo,0.525762355
816,Michoacán de Ocampo,0.402738623
817,Michoacán de Ocampo,1.483679525
818,Michoacán de Ocampo,0
819,Michoacán de Ocampo,0.358294518
820,Michoacán de Ocampo,0
821,Michoacán de Ocampo,0
822,Michoacán de Ocampo,1.095290252
823,Michoacán de Ocampo,0
824,Michoacán de Ocampo,1.013171226
825,Michoacán de Ocampo,1.945525292
826,Michoacán de Ocampo,0.476644423
827,Michoacán de Ocampo,0
828,Michoacán de Ocampo,0.832639467
829,Michoacán de Ocampo,3.267973856
830,Michoacán de Ocampo,1.609010459
831,Michoacán de Ocampo,0.526408142
832,Michoacán de Ocampo,3.738317757
833,Michoacán de Ocampo,0.663632916
834,Michoacán de Ocampo,0.391969733
835,Michoacán de Ocampo,0
836,Michoacán de Ocampo,0.557880056
837,Michoacán de Ocampo,2.819548872
838,Michoacán de Ocampo,2.743484225
839,Michoacán de Ocampo,0.873362445
840,Michoacán de Ocampo,1.808318264
841,Michoacán de Ocampo,0
842,Michoacán de Ocampo,0.610873549
843,Michoacán de Ocampo,0.606428138
844,Michoacán de Ocampo,1.683501684
845,Michoacán de Ocampo,1.100715465
846,Michoacán de Ocampo,0.395100751
847,Michoacán de Ocampo,0.449034576
848,Michoacán de Ocampo,1.049317943
849,Michoacán de Ocampo,0.68212824
850,Michoacán de Ocampo,0.294594196
851,Michoacán de Ocampo,0
852,Michoacán de Ocampo,0.513742615
853,Michoacán de Ocampo,0
854,Michoacán de Ocampo,0.597371565
855,Michoacán de Ocampo,1.594896332
856,Michoacán de Ocampo,1.373626374
857,Michoacán de Ocampo,0.660501982
858,Michoacán de Ocampo,0
859,Michoacán de Ocampo,0
860,Michoacán de Ocampo,0.804936947
861,Michoacán de Ocampo,0
862,Michoacán de Ocampo,0
863,Michoacán de Ocampo,0.347161951
864,Michoacán de Ocampo,2.946375958
865,Michoacán de Ocampo,0.452898551
866,Michoacán de Ocampo,0.427899016
867,Michoacán de Ocampo,0
868,Michoacán de Ocampo,0
869,Michoacán de Ocampo,1.250260471
870,Michoacán de Ocampo,0.858369099
871,Michoacán de Ocampo,0
872,Michoacán de Ocampo,2.512562814
873,Michoacán de Ocampo,2.386634845
874,Michoacán de Ocampo,0.689655172
875,Michoacán de Ocampo,2.770083102
876,Michoacán de Ocampo,0
877,Michoacán de Ocampo,0
878,Michoacán de Ocampo,0.416146484
879,Michoacán de Ocampo,0.557413601
880,Michoacán de Ocampo,1.164144354
881,Michoacán de Ocampo,1.068376068
882,Michoacán de Ocampo,0
883,Michoacán de Ocampo,0.227738556
884,Michoacán de Ocampo,0
885,Michoacán de Ocampo,0
886,Michoacán de Ocampo,0
887,Michoacán de Ocampo,0.9765625
888,Michoacán de Ocampo,0
889,Michoacán de Ocampo,0.283828851
890,Michoacán de Ocampo,0
891,Michoacán de Ocampo,1.302931596
892,Michoacán de Ocampo,0
893,Michoacán de Ocampo,1.165501166
894,Michoacán de Ocampo,0.754716981
895,Morelos,1.499250375
896,Morelos,0
897,Morelos,1.137656428
898,Morelos,1.031565917
899,Morelos,0
900,Morelos,0.19438235
901,Morelos,0.536789234
902,Morelos,0.441014333
903,Morelos,0
904,Morelos,0
905,Morelos,0.437905062
906,Morelos,1.038152089
907,Morelos,2.227171492
908,Morelos,0
909,Morelos,0.565291125
910,Morelos,0.848176421
911,Morelos,1.008471158
912,Morelos,0.480615187
913,Morelos,0.639386189
914,Morelos,0.562113547
915,Morelos,0
916,Morelos,0
917,Morelos,0
918,Morelos,0
919,Morelos,0
920,Morelos,0.965250965
921,Morelos,0
922,Morelos,0.260145682
923,Morelos,0.835701153
924,Morelos,0.338524035
925,Morelos,0.852878465
926,Morelos,0
927,Morelos,0
928,Nayarit,0.370919881
929,Nayarit,0
930,Nayarit,0
931,Nayarit,0.59618442
932,Nayarit,3.285870756
933,Nayarit,1.439539347
934,Nayarit,1.200480192
935,Nayarit,0.859845228
936,Nayarit,3.272251309
937,Nayarit,0.380517504
938,Nayarit,0.557103064
939,Nayarit,0
940,Nayarit,0
941,Nayarit,0
942,Nayarit,0.288892099
943,Nayarit,0
944,Nayarit,0.29608185
945,Nayarit,0
946,Nayarit,0
947,Nayarit,0.127226463
948,Nuevo León,0
949,Nuevo León,0
950,Nuevo León,0
951,Nuevo León,0
952,Nuevo León,0
953,Nuevo León,0.503862949
954,Nuevo León,0
955,Nuevo León,0
956,Nuevo León,0
957,Nuevo León,0
958,Nuevo León,0
959,Nuevo León,0.595238095
960,Nuevo León,0
961,Nuevo León,0
